id_viaje,id_tipo_costo,monto_costo
5427,C05,4022.44
5427,C06,7129.12
5428,C01,8628.37
5428,C02,5901.94
5428,C03,2397.09
5428,C04,5548.29
5428,C05,9918.93
5428,C06,6818.71
5429,C01,5942.71
5429,C02,2039.14
5429,C03,2278.07
5429,C04,2259.81
5429,C05,4887.31
5429,C06,6148.13
5430,C01,2349.07
5430,C02,7035.75
5430,C03,6179.49
5430,C04,2833.58
5430,C05,8035.46
5430,C06,2520.64
5431,C01,2759.58
5431,C02,3649.1
5431,C03,1681.09
5431,C04,1524.2
5431,C05,3251.94
5431,C06,3390.3
5432,C01,3199.31
5432,C02,4008.59
5432,C03,3407.14
5432,C04,1301.14
5432,C05,1927.18
5432,C06,3379.54
5433,C01,2600.49
5433,C02,7709.13
5433,C03,6985.19
5433,C04,7209.98
5433,C05,5465.48
5433,C06,3147.63
5434,C01,1375.31
5434,C02,3873.34
5434,C03,2801.75
5434,C04,2291.75
5434,C05,3762.62
5434,C06,1718.7
5435,C01,3716.34
5435,C02,2303.48
5435,C03,2500.18
5435,C04,5033.89
5435,C05,5365.91
5435,C06,4393.48
5436,C01,7952.78
5436,C02,9297.86
5436,C03,6183.34
5436,C04,3452.73
5436,C05,8265.64
5436,C06,11801.56
5437,C01,5559.5
5437,C02,7243.3
5437,C03,6445.32
5437,C04,5973.82
5437,C05,6977.53
5437,C06,7827.07
5438,C01,4772.26
5438,C02,4442.49
5438,C03,5933.31
5438,C04,7513.56
5438,C05,3497.37
5438,C06,8331.76
5439,C01,3205.41
5439,C02,4041.25
5439,C03,10182.52
5439,C04,4236.15
5439,C05,10789.35
5439,C06,9149.17
5440,C01,4803.25
5440,C02,4265.54
5440,C03,5116.07
5440,C04,1747.32
5440,C05,3279.66
5440,C06,3869.13
5441,C01,4581.36
5441,C02,4555.4
5441,C03,3871.74
5441,C04,5208.55
5441,C05,3242.29
5441,C06,3733.31
5442,C01,1899.71
5442,C02,1718.91
5442,C03,1597.38
5442,C04,4080.85
5442,C05,945.92
5442,C06,3462.95
5443,C01,4106.46
5443,C02,994.99
5443,C03,4168.45
5443,C04,3037.5
5443,C05,1484.57
5443,C06,987.95
5444,C01,3694.96
5444,C02,3237.44
5444,C03,3705.25
5444,C04,2647.25
5444,C05,1797.51
5444,C06,3772.01
5445,C01,2783.03
5445,C02,2505.19
5445,C03,1932.24
5445,C04,2746.31
5445,C05,2996.32
5445,C06,2534.85
5446,C01,1638.54
5446,C02,1364.66
5446,C03,794.9
5446,C04,889.3
5446,C05,1504.02
5446,C06,1496.14
5447,C01,7408.83
5447,C02,2878.57
5447,C03,5029.77
5447,C04,7516.2
5447,C05,4011.18
5447,C06,7871.31
5448,C01,11194.86
5448,C02,5731.68
5448,C03,4242.66
5448,C04,2523.89
5448,C05,6469.18
5448,C06,8038.35
5449,C01,4759.13
5449,C02,6993.5
5449,C03,7996.77
5449,C04,2309.86
5449,C05,2357.18
5449,C06,5715.4
5450,C01,1793.51
5450,C02,1323.4
5450,C03,927.3
5450,C04,712.54
5450,C05,2755.84
5450,C06,1558.76
5451,C01,1240.84
5451,C02,1107.89
5451,C03,382.01
5451,C04,673.39
5451,C05,1109.42
5451,C06,1157.92
5452,C01,1789.2
5452,C02,3787.39
5452,C03,2979.3
5452,C04,4508.29
5452,C05,1621.41
5452,C06,6126.19
5453,C01,2286.51
5453,C02,1242.22
5453,C03,3282.03
5453,C04,4697.9
5453,C05,3758.26
5453,C06,1622.91
5454,C01,8507.98
5454,C02,2058.89
5454,C03,5121.42
5454,C04,7310.28
5454,C05,7633.75
5454,C06,8247.25
5455,C01,2278.28
5455,C02,2043.82
5455,C03,1584.39
5455,C04,2459.36
5455,C05,2645.75
5455,C06,1076.62
5456,C01,4722.39
5456,C02,2847.16
5456,C03,3985.47
5456,C04,1296.42
5456,C05,4096.52
5456,C06,2636.64
5457,C01,5555.17
5457,C02,10480.69
5457,C03,4652.59
5457,C04,4188.18
5457,C05,10667.63
5457,C06,5111.84
5458,C01,6071.03
5458,C02,4636.57
5458,C03,7558.97
5458,C04,8460.99
5458,C05,4351.62
5458,C06,2387.56
5459,C01,6856.33
5459,C02,7368.1
5459,C03,2556.12
5459,C04,5494.49
5459,C05,6878.72
5459,C06,6080.62
5460,C01,1214.03
5460,C02,545.51
5460,C03,617.87
5460,C04,2113.43
5460,C05,1622.52
5460,C06,2155.14
5461,C01,5288.11
5461,C02,3419.23
5461,C03,6988.03
5461,C04,5203.52
5461,C05,6524.52
5461,C06,3293.04
5462,C01,7143.34
5462,C02,5513.26
5462,C03,3372.96
5462,C04,10220.38
5462,C05,10935.13
5462,C06,10736.5
5463,C01,1644.0
5463,C02,2445.22
5463,C03,1611.34
5463,C04,4400.2
5463,C05,4091.64
5463,C06,4866.71
5464,C01,3251.8
5464,C02,2633.4
5464,C03,4299.5
5464,C04,4298.5
5464,C05,6070.32
5464,C06,2184.38
5465,C01,6001.83
5465,C02,2722.42
5465,C03,5083.92
5465,C04,11099.01
5465,C05,11923.79
5465,C06,9695.36
5466,C01,5979.93
5466,C02,8958.73
5466,C03,7828.56
5466,C04,11590.8
5466,C05,3079.37
5466,C06,6654.28
5467,C01,1942.51
5467,C02,3204.22
5467,C03,3889.38
5467,C04,2270.34
5467,C05,857.15
5467,C06,1371.57
5468,C01,6517.87
5468,C02,4439.22
5468,C03,3771.28
5468,C04,6771.13
5468,C05,2092.89
5468,C06,2646.68
5469,C01,1665.29
5469,C02,975.36
5469,C03,1558.25
5469,C04,937.2
5469,C05,3664.89
5469,C06,1857.67
5470,C01,2305.81
5470,C02,5163.15
5470,C03,7962.17
5470,C04,4709.68
5470,C05,4335.77
5470,C06,6920.59
5471,C01,4732.0
5471,C02,3899.72
5471,C03,4965.07
5471,C04,5631.58
5471,C05,3156.62
5471,C06,3676.07
5472,C01,1345.38
5472,C02,1614.05
5472,C03,1600.75
5472,C04,2880.81
5472,C05,1321.83
5472,C06,3109.19
5473,C01,6466.22
5473,C02,6559.21
5473,C03,10955.25
5473,C04,10335.83
5473,C05,10890.87
5473,C06,7283.35
5474,C01,2321.83
5474,C02,10803.6
5474,C03,8422.35
5474,C04,4005.9
5474,C05,3293.89
5474,C06,10139.26
5475,C01,7306.95
5475,C02,7966.18
5475,C03,9958.09
5475,C04,9720.29
5475,C05,9781.0
5475,C06,9851.3
5476,C01,7283.53
5476,C02,3193.24
5476,C03,6798.54
5476,C04,6552.23
5476,C05,7961.74
5476,C06,1928.84
5477,C01,3493.4
5477,C02,2994.23
5477,C03,4181.09
5477,C04,3839.55
5477,C05,3440.17
5477,C06,1341.73
5478,C01,3150.23
5478,C02,8825.32
5478,C03,8321.05
5478,C04,2974.68
5478,C05,2134.13
5478,C06,4309.2
5479,C01,6248.02
5479,C02,7307.7
5479,C03,5258.21
5479,C04,10816.77
5479,C05,10948.51
5479,C06,2547.02
5480,C01,3404.64
5480,C02,10747.94
5480,C03,3772.2
5480,C04,10071.67
5480,C05,7778.15
5480,C06,2832.97
5481,C01,545.04
5481,C02,739.49
5481,C03,511.35
5481,C04,882.19
5481,C05,1120.74
5481,C06,1393.85
5482,C01,4083.29
5482,C02,1346.84
5482,C03,3697.92
5482,C04,2039.35
5482,C05,2616.08
5482,C06,4140.22
5483,C01,1992.09
5483,C02,2593.22
5483,C03,4901.29
5483,C04,2721.34
5483,C05,5243.44
5483,C06,3746.5
5484,C01,7430.19
5484,C02,9319.26
5484,C03,4675.44
5484,C04,8171.2
5484,C05,2791.07
5484,C06,11391.82
5485,C01,1130.63
5485,C02,2887.24
5485,C03,1841.81
5485,C04,1678.84
5485,C05,2625.69
5485,C06,3209.57
5486,C01,1811.32
5486,C02,1955.83
5486,C03,513.93
5486,C04,849.34
5486,C05,1091.26
5486,C06,1178.8
5487,C01,7325.0
5487,C02,3540.38
5487,C03,6688.05
5487,C04,6524.53
5487,C05,9164.03
5487,C06,7267.63
5488,C01,5602.49
5488,C02,8746.94
5488,C03,6591.77
5488,C04,7800.75
5488,C05,5658.24
5488,C06,2822.59
5489,C01,3754.21
5489,C02,3550.65
5489,C03,2036.56
5489,C04,1976.53
5489,C05,3784.55
5489,C06,2284.44
5490,C01,1100.89
5490,C02,2826.88
5490,C03,2675.19
5490,C04,4304.16
5490,C05,1339.47
5490,C06,2865.59
5491,C01,3678.71
5491,C02,1815.12
5491,C03,4074.2
5491,C04,2437.26
5491,C05,1255.09
5491,C06,2592.88
5492,C01,4248.09
5492,C02,4265.06
5492,C03,1923.5
5492,C04,5307.56
5492,C05,2317.96
5492,C06,2159.82
5493,C01,1510.57
5493,C02,4176.38
5493,C03,2197.89
5493,C04,2406.1
5493,C05,2599.59
5493,C06,1610.99
5494,C01,1132.74
5494,C02,2349.06
5494,C03,1721.74
5494,C04,1088.96
5494,C05,1287.75
5494,C06,2134.06
5495,C01,1925.46
5495,C02,771.92
5495,C03,2109.04
5495,C04,3031.32
5495,C05,2146.46
5495,C06,1176.92
5496,C01,2529.63
5496,C02,9403.14
5496,C03,7947.0
5496,C04,2901.12
5496,C05,6302.06
5496,C06,6886.11
5497,C01,1705.94
5497,C02,2650.36
5497,C03,1603.62
5497,C04,2384.73
5497,C05,846.59
5497,C06,2854.48
5498,C01,4153.4
5498,C02,8968.3
5498,C03,4512.19
5498,C04,5423.33
5498,C05,2413.06
5498,C06,6998.37
5499,C01,4082.27
5499,C02,5330.38
5499,C03,5778.32
5499,C04,8997.53
5499,C05,3147.61
5499,C06,8330.63
5500,C01,2391.73
5500,C02,1535.02
5500,C03,1208.66
5500,C04,4011.73
5500,C05,4496.66
5500,C06,2980.95
5501,C01,1730.8
5501,C02,1802.33
5501,C03,2062.33
5501,C04,1309.85
5501,C05,1354.51
5501,C06,687.67
5502,C01,2408.54
5502,C02,5155.39
5502,C03,1619.1
5502,C04,3565.63
5502,C05,4722.87
5502,C06,2364.74
5503,C01,2158.26
5503,C02,2858.25
5503,C03,2832.44
5503,C04,1299.79
5503,C05,1057.22
5503,C06,1012.21
5504,C01,2139.22
5504,C02,2314.91
5504,C03,1441.74
5504,C04,3693.89
5504,C05,4117.99
5504,C06,1582.89
5505,C01,6111.65
5505,C02,2407.36
5505,C03,3360.51
5505,C04,5022.19
5505,C05,2965.36
5505,C06,2424.24
5506,C01,8771.88
5506,C02,5742.29
5506,C03,4195.58
5506,C04,7504.17
5506,C05,9937.01
5506,C06,8595.62
5507,C01,5591.05
5507,C02,6528.73
5507,C03,5318.07
5507,C04,7499.85
5507,C05,3820.61
5507,C06,1744.94
5508,C01,9020.72
5508,C02,4311.74
5508,C03,7756.98
5508,C04,3517.31
5508,C05,8912.9
5508,C06,4773.45
5509,C01,4832.62
5509,C02,2092.92
5509,C03,2905.75
5509,C04,5177.92
5509,C05,2150.46
5509,C06,4862.5
5510,C01,2774.79
5510,C02,2753.76
5510,C03,2021.06
5510,C04,4278.01
5510,C05,5964.7
5510,C06,1715.76
5511,C01,6200.91
5511,C02,6052.32
5511,C03,2180.55
5511,C04,2113.51
5511,C05,3954.44
5511,C06,4163.2
5512,C01,833.34
5512,C02,873.58
5512,C03,1895.81
5512,C04,1317.68
5512,C05,526.15
5512,C06,1973.5
5513,C01,1246.11
5513,C02,742.24
5513,C03,650.13
5513,C04,864.57
5513,C05,1823.77
5513,C06,775.38
5514,C01,1598.75
5514,C02,1535.91
5514,C03,2815.7
5514,C04,3155.77
5514,C05,1719.21
5514,C06,3713.84
5515,C01,2500.44
5515,C02,1294.4
5515,C03,2320.84
5515,C04,1865.92
5515,C05,1202.49
5515,C06,2517.63
5516,C01,4991.81
5516,C02,3907.8
5516,C03,4196.46
5516,C04,2652.24
5516,C05,4614.76
5516,C06,3963.26
5517,C01,2333.02
5517,C02,4561.9
5517,C03,6265.93
5517,C04,1820.56
5517,C05,5120.79
5517,C06,6606.51
5518,C01,3344.01
5518,C02,2329.1
5518,C03,8823.24
5518,C04,2996.33
5518,C05,9372.37
5518,C06,4119.46
5519,C01,1066.35
5519,C02,875.22
5519,C03,3095.2
5519,C04,2061.9
5519,C05,1779.6
5519,C06,3101.0
5520,C01,5236.04
5520,C02,3086.78
5520,C03,2215.08
5520,C04,3539.31
5520,C05,8100.32
5520,C06,4307.59
5521,C01,1515.79
5521,C02,2546.13
5521,C03,1644.26
5521,C04,744.95
5521,C05,2732.99
5521,C06,2988.32
5522,C01,2352.14
5522,C02,1056.28
5522,C03,781.36
5522,C04,1415.46
5522,C05,1590.42
5522,C06,975.7
5523,C01,3779.9
5523,C02,2704.04
5523,C03,3878.87
5523,C04,2923.09
5523,C05,5507.84
5523,C06,4842.71
5524,C01,4620.74
5524,C02,1634.0
5524,C03,2295.63
5524,C04,5307.01
5524,C05,2126.83
5524,C06,2270.18
5525,C01,3029.78
5525,C02,5029.26
5525,C03,4705.26
5525,C04,5724.16
5525,C05,4160.2
5525,C06,5488.96
5526,C01,3265.62
5526,C02,10390.14
5526,C03,2468.77
5526,C04,4183.15
5526,C05,9460.59
5526,C06,7295.49
5527,C01,4780.81
5527,C02,3902.1
5527,C03,5140.15
5527,C04,4924.38
5527,C05,1209.47
5527,C06,1945.79
5528,C01,1401.54
5528,C02,768.73
5528,C03,2302.14
5528,C04,1675.43
5528,C05,2051.35
5528,C06,1302.67
5529,C01,4064.4
5529,C02,4214.41
5529,C03,4636.18
5529,C04,3572.89
5529,C05,5557.2
5529,C06,1400.56
5530,C01,5350.76
5530,C02,3638.34
5530,C03,1610.25
5530,C04,6520.61
5530,C05,2206.85
5530,C06,2982.49
5531,C01,2233.45
5531,C02,8440.88
5531,C03,7547.9
5531,C04,9111.16
5531,C05,2751.95
5531,C06,2181.09
5532,C01,459.91
5532,C02,1015.62
5532,C03,1009.23
5532,C04,614.92
5532,C05,321.34
5532,C06,524.47
5533,C01,3894.42
5533,C02,2673.34
5533,C03,3641.93
5533,C04,2093.5
5533,C05,3945.71
5533,C06,2408.38
5534,C01,2888.62
5534,C02,2233.87
5534,C03,1010.13
5534,C04,1201.35
5534,C05,2029.75
5534,C06,1007.34
5535,C01,7552.1
5535,C02,7742.15
5535,C03,2359.76
5535,C04,9243.89
5535,C05,2624.26
5535,C06,7538.14
5536,C01,5101.07
5536,C02,6430.78
5536,C03,4230.02
5536,C04,5807.91
5536,C05,6414.6
5536,C06,3163.62
5537,C01,6967.75
5537,C02,2045.06
5537,C03,2519.89
5537,C04,6320.92
5537,C05,2607.74
5537,C06,2984.31
5538,C01,2079.67
5538,C02,3556.52
5538,C03,5167.59
5538,C04,4811.77
5538,C05,1991.8
5538,C06,3267.18
5539,C01,3040.85
5539,C02,6179.55
5539,C03,2458.79
5539,C04,6454.32
5539,C05,6298.19
5539,C06,7436.52
5540,C01,5094.69
5540,C02,3047.14
5540,C03,4214.59
5540,C04,5440.82
5540,C05,3823.77
5540,C06,5519.82
5541,C01,2419.39
5541,C02,7266.81
5541,C03,4703.86
5541,C04,5953.79
5541,C05,2721.99
5541,C06,6966.41
5542,C01,1030.65
5542,C02,2088.23
5542,C03,1368.11
5542,C04,3794.54
5542,C05,983.59
5542,C06,2016.22
5543,C01,1166.12
5543,C02,4929.34
5543,C03,4170.68
5543,C04,3647.68
5543,C05,3418.33
5543,C06,2775.65
5544,C01,1141.27
5544,C02,908.5
5544,C03,1106.56
5544,C04,648.54
5544,C05,724.93
5544,C06,1303.23
5545,C01,10053.34
5545,C02,6673.77
5545,C03,8044.01
5545,C04,7008.61
5545,C05,7797.13
5545,C06,2860.22
5546,C01,465.08
5546,C02,376.76
5546,C03,709.54
5546,C04,311.53
5546,C05,727.78
5546,C06,654.11
5547,C01,3888.27
5547,C02,4249.12
5547,C03,2403.32
5547,C04,8765.59
5547,C05,7687.76
5547,C06,7108.71
5548,C01,8153.6
5548,C02,7119.38
5548,C03,4989.19
5548,C04,5162.02
5548,C05,6953.76
5548,C06,7018.55
5549,C01,5542.87
5549,C02,8304.21
5549,C03,3306.89
5549,C04,8218.66
5549,C05,7338.01
5549,C06,3428.76
5550,C01,1107.62
5550,C02,2260.86
5550,C03,2893.14
5550,C04,1376.09
5550,C05,3084.39
5550,C06,2535.14
5551,C01,2179.19
5551,C02,3487.2
5551,C03,2142.78
5551,C04,4703.55
5551,C05,5357.04
5551,C06,1810.31
5552,C01,294.86
5552,C02,934.1
5552,C03,323.83
5552,C04,912.33
5552,C05,303.6
5552,C06,619.62
5553,C01,1277.57
5553,C02,1018.08
5553,C03,1822.6
5553,C04,1994.71
5553,C05,2924.59
5553,C06,707.24
5554,C01,9240.56
5554,C02,8493.33
5554,C03,4172.61
5554,C04,8058.53
5554,C05,8674.9
5554,C06,3060.77
5555,C01,1393.89
5555,C02,884.63
5555,C03,1054.77
5555,C04,1118.63
5555,C05,532.43
5555,C06,782.22
5556,C01,3054.0
5556,C02,723.34
5556,C03,1800.85
5556,C04,1999.64
5556,C05,1917.68
5556,C06,771.75
5557,C01,4438.83
5557,C02,6311.03
5557,C03,5973.71
5557,C04,5237.63
5557,C05,3715.59
5557,C06,3952.33
5558,C01,7241.22
5558,C02,3675.4
5558,C03,2491.53
5558,C04,5856.38
5558,C05,7565.73
5558,C06,3173.78
5559,C01,5869.84
5559,C02,3071.12
5559,C03,6170.27
5559,C04,1903.9
5559,C05,1675.59
5559,C06,5999.56
5560,C01,1173.34
5560,C02,1925.26
5560,C03,1503.38
5560,C04,652.45
5560,C05,1575.51
5560,C06,448.01
5561,C01,3529.81
5561,C02,1902.74
5561,C03,4949.05
5561,C04,2513.18
5561,C05,6124.75
5561,C06,5466.58
5562,C01,724.73
5562,C02,1301.41
5562,C03,1336.78
5562,C04,452.97
5562,C05,518.66
5562,C06,683.98
5563,C01,4711.48
5563,C02,5605.59
5563,C03,4479.61
5563,C04,5777.42
5563,C05,1761.04
5563,C06,5123.06
5564,C01,782.68
5564,C02,785.0
5564,C03,461.09
5564,C04,848.36
5564,C05,1649.97
5564,C06,729.54
5565,C01,709.69
5565,C02,1697.7
5565,C03,1667.57
5565,C04,1676.69
5565,C05,1704.31
5565,C06,2194.71
5566,C01,5573.54
5566,C02,2116.96
5566,C03,4247.93
5566,C04,1614.76
5566,C05,3681.27
5566,C06,4722.15
5567,C01,897.96
5567,C02,1448.72
5567,C03,1736.17
5567,C04,612.35
5567,C05,1262.6
5567,C06,758.75
5568,C01,7064.4
5568,C02,6221.25
5568,C03,6595.18
5568,C04,4996.56
5568,C05,6038.86
5568,C06,2144.36
5569,C01,6875.16
5569,C02,2930.92
5569,C03,8944.77
5569,C04,11037.09
5569,C05,5831.6
5569,C06,4375.68
5570,C01,2363.87
5570,C02,1599.47
5570,C03,1976.65
5570,C04,2514.54
5570,C05,2029.42
5570,C06,622.94
5571,C01,1653.81
5571,C02,537.27
5571,C03,478.42
5571,C04,563.39
5571,C05,1410.22
5571,C06,1864.42
5572,C01,2316.8
5572,C02,4553.23
5572,C03,2785.3
5572,C04,2963.97
5572,C05,5637.56
5572,C06,2142.18
5573,C01,2626.49
5573,C02,7618.75
5573,C03,7771.81
5573,C04,3812.31
5573,C05,5097.16
5573,C06,3525.69
5574,C01,6283.6
5574,C02,5196.59
5574,C03,7259.17
5574,C04,5750.51
5574,C05,3892.45
5574,C06,3542.2
5575,C01,5418.35
5575,C02,2790.9
5575,C03,7863.58
5575,C04,3488.12
5575,C05,6237.72
5575,C06,4742.24
5576,C01,5224.94
5576,C02,9363.93
5576,C03,5004.76
5576,C04,2829.25
5576,C05,5138.53
5576,C06,3988.01
5577,C01,4525.08
5577,C02,3966.77
5577,C03,2192.48
5577,C04,6898.46
5577,C05,5593.55
5577,C06,2816.73
5578,C01,8607.09
5578,C02,7197.3
5578,C03,3633.89
5578,C04,9315.15
5578,C05,7565.84
5578,C06,6612.74
5579,C01,3134.29
5579,C02,8408.42
5579,C03,8460.09
5579,C04,6814.65
5579,C05,7716.91
5579,C06,4197.75
5580,C01,2701.55
5580,C02,2455.3
5580,C03,2868.59
5580,C04,5743.51
5580,C05,5918.47
5580,C06,4536.4
5581,C01,1347.18
5581,C02,3194.52
5581,C03,4306.64
5581,C04,1019.55
5581,C05,2539.07
5581,C06,2326.77
5582,C01,1581.35
5582,C02,730.8
5582,C03,1216.33
5582,C04,990.86
5582,C05,644.63
5582,C06,1503.72
5583,C01,6932.61
5583,C02,11027.47
5583,C03,11305.86
5583,C04,8544.16
5583,C05,2892.12
5583,C06,7579.29
5584,C01,2806.87
5584,C02,1785.64
5584,C03,3516.44
5584,C04,2454.52
5584,C05,1981.83
5584,C06,3197.16
5585,C01,6434.63
5585,C02,8534.61
5585,C03,6039.72
5585,C04,6446.5
5585,C05,5076.05
5585,C06,10522.13
5586,C01,3261.2
5586,C02,5738.27
5586,C03,7426.46
5586,C04,7102.02
5586,C05,8732.58
5586,C06,3588.46
5587,C01,2181.04
5587,C02,7916.49
5587,C03,2764.07
5587,C04,3007.46
5587,C05,2579.4
5587,C06,8803.45
5588,C01,6703.9
5588,C02,4347.23
5588,C03,5389.21
5588,C04,1481.86
5588,C05,1656.81
5588,C06,6682.12
5589,C01,1356.02
5589,C02,1829.2
5589,C03,1584.6
5589,C04,2407.58
5589,C05,2499.8
5589,C06,2895.86
5590,C01,4151.06
5590,C02,2162.02
5590,C03,1965.11
5590,C04,4079.58
5590,C05,7487.81
5590,C06,6955.67
5591,C01,3096.46
5591,C02,7885.79
5591,C03,2510.46
5591,C04,4431.13
5591,C05,5127.2
5591,C06,2529.58
5592,C01,5199.33
5592,C02,11094.27
5592,C03,4851.9
5592,C04,9879.19
5592,C05,6448.26
5592,C06,6230.56
5593,C01,2641.54
5593,C02,4294.96
5593,C03,2841.76
5593,C04,4750.75
5593,C05,2363.82
5593,C06,1325.61
5594,C01,1064.06
5594,C02,682.45
5594,C03,465.87
5594,C04,889.19
5594,C05,1049.46
5594,C06,653.71
5595,C01,3128.0
5595,C02,898.5
5595,C03,2873.15
5595,C04,662.93
5595,C05,773.53
5595,C06,2004.05
5596,C01,1262.83
5596,C02,2025.97
5596,C03,1402.01
5596,C04,1325.14
5596,C05,2204.66
5596,C06,1333.1
5597,C01,3758.44
5597,C02,1045.17
5597,C03,1183.33
5597,C04,1477.85
5597,C05,3667.12
5597,C06,2516.39
5598,C01,2146.67
5598,C02,5880.25
5598,C03,3420.62
5598,C04,6718.07
5598,C05,4551.43
5598,C06,4294.37
5599,C01,1577.59
5599,C02,3798.33
5599,C03,4815.58
5599,C04,2256.17
5599,C05,5671.32
5599,C06,5492.55
5600,C01,4791.68
5600,C02,3086.4
5600,C03,9245.2
5600,C04,4090.0
5600,C05,10006.45
5600,C06,4143.38
5601,C01,2324.0
5601,C02,5620.29
5601,C03,4841.08
5601,C04,4002.26
5601,C05,3770.81
5601,C06,2859.52
5602,C01,5172.98
5602,C02,7949.95
5602,C03,10329.45
5602,C04,5226.76
5602,C05,9066.0
5602,C06,6485.3
5603,C01,9724.49
5603,C02,6538.95
5603,C03,9280.33
5603,C04,2357.48
5603,C05,9111.23
5603,C06,9241.05
5604,C01,2764.78
5604,C02,1489.92
5604,C03,2531.65
5604,C04,1304.07
5604,C05,2862.11
5604,C06,3482.36
5605,C01,3682.51
5605,C02,8217.61
5605,C03,6547.97
5605,C04,3975.93
5605,C05,2156.81
5605,C06,4981.24
5606,C01,3462.97
5606,C02,2966.74
5606,C03,1605.66
5606,C04,2038.36
5606,C05,2652.05
5606,C06,1734.3
5607,C01,4665.82
5607,C02,3884.02
5607,C03,3321.48
5607,C04,6367.24
5607,C05,7177.62
5607,C06,7024.04
5608,C01,5574.92
5608,C02,1839.54
5608,C03,3045.04
5608,C04,4103.49
5608,C05,4474.34
5608,C06,5788.95
5609,C01,1075.53
5609,C02,1636.95
5609,C03,2752.92
5609,C04,5053.35
5609,C05,4434.69
5609,C06,1397.92
5610,C01,3321.06
5610,C02,5902.92
5610,C03,3122.1
5610,C04,3243.85
5610,C05,3956.31
5610,C06,6598.98
5611,C01,1317.53
5611,C02,982.68
5611,C03,652.3
5611,C04,755.93
5611,C05,783.38
5611,C06,740.53
5612,C01,9396.9
5612,C02,3617.01
5612,C03,5734.74
5612,C04,8407.13
5612,C05,5740.99
5612,C06,9523.07
5613,C01,3368.53
5613,C02,3205.93
5613,C03,4225.72
5613,C04,3714.31
5613,C05,3000.33
5613,C06,4817.96
5614,C01,5911.89
5614,C02,5282.83
5614,C03,11012.66
5614,C04,8343.93
5614,C05,11110.77
5614,C06,9911.55
5615,C01,3851.19
5615,C02,1568.66
5615,C03,2722.38
5615,C04,2067.72
5615,C05,2752.34
5615,C06,2549.02
5616,C01,4751.56
5616,C02,1407.41
5616,C03,1552.42
5616,C04,4767.7
5616,C05,2006.55
5616,C06,5825.08
5617,C01,1799.94
5617,C02,1684.23
5617,C03,1079.97
5617,C04,1472.63
5617,C05,2011.76
5617,C06,1169.1
5618,C01,7382.62
5618,C02,2491.99
5618,C03,9316.58
5618,C04,10401.29
5618,C05,2490.6
5618,C06,7714.44
5619,C01,1032.38
5619,C02,1391.91
5619,C03,2519.98
5619,C04,1416.79
5619,C05,1751.47
5619,C06,1542.72
5620,C01,5016.95
5620,C02,4472.48
5620,C03,3630.95
5620,C04,3222.87
5620,C05,6478.91
5620,C06,3120.69
5621,C01,6155.07
5621,C02,6368.2
5621,C03,6759.61
5621,C04,7211.69
5621,C05,3176.82
5621,C06,5771.64
5622,C01,5713.7
5622,C02,7101.03
5622,C03,6129.83
5622,C04,4647.45
5622,C05,6286.04
5622,C06,2348.98
5623,C01,6401.19
5623,C02,6965.97
5623,C03,6227.77
5623,C04,2615.57
5623,C05,9015.19
5623,C06,9320.76
5624,C01,4988.32
5624,C02,3321.22
5624,C03,3912.79
5624,C04,4111.99
5624,C05,3836.89
5624,C06,2535.9
5625,C01,1000.04
5625,C02,3054.03
5625,C03,1209.94
5625,C04,1748.16
5625,C05,3056.47
5625,C06,1591.78
5626,C01,6339.38
5626,C02,6733.66
5626,C03,5218.34
5626,C04,6024.69
5626,C05,7200.34
5626,C06,7469.89
5627,C01,2634.41
5627,C02,2605.0
5627,C03,1792.91
5627,C04,2463.58
5627,C05,2082.73
5627,C06,2591.41
5628,C01,1435.37
5628,C02,4901.53
5628,C03,2037.57
5628,C04,4111.76
5628,C05,1662.32
5628,C06,1324.81
5629,C01,2210.45
5629,C02,7540.74
5629,C03,10504.93
5629,C04,5265.25
5629,C05,6227.95
5629,C06,7179.44
5630,C01,4800.22
5630,C02,1887.71
5630,C03,6140.64
5630,C04,1538.14
5630,C05,5415.73
5630,C06,5972.0
5631,C01,1363.93
5631,C02,1665.56
5631,C03,2340.95
5631,C04,2770.99
5631,C05,1571.18
5631,C06,4278.06
5632,C01,2962.23
5632,C02,2873.29
5632,C03,3075.0
5632,C04,3288.65
5632,C05,855.77
5632,C06,3845.88
5633,C01,2914.62
5633,C02,2498.05
5633,C03,3670.25
5633,C04,4282.07
5633,C05,7864.61
5633,C06,6653.11
5634,C01,8666.88
5634,C02,5845.52
5634,C03,11162.08
5634,C04,3869.74
5634,C05,11529.1
5634,C06,6488.82
5635,C01,3002.71
5635,C02,3694.97
5635,C03,2041.34
5635,C04,2087.68
5635,C05,2093.36
5635,C06,2997.4
5636,C01,4373.83
5636,C02,4533.94
5636,C03,2256.09
5636,C04,6366.56
5636,C05,4018.66
5636,C06,6077.06
5637,C01,10864.91
5637,C02,8540.75
5637,C03,2963.01
5637,C04,8140.74
5637,C05,8748.82
5637,C06,10933.29
5638,C01,1941.67
5638,C02,3619.94
5638,C03,2582.44
5638,C04,1277.14
5638,C05,2213.12
5638,C06,3138.92
5639,C01,4392.27
5639,C02,2562.36
5639,C03,4066.19
5639,C04,4293.27
5639,C05,2757.08
5639,C06,3468.38
5640,C01,1405.81
5640,C02,1060.24
5640,C03,1491.12
5640,C04,2251.89
5640,C05,3016.69
